day,lessonTitle,phraseId,friendlyLatin,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual
23,دفع الكراء والوصل,L07-D23-P03,rah khllest,MISSING,MISSING,MISSING,MISSING,MISSING
23,دفع الكراء والوصل,L07-D23-P04,n9dr nakhod reçu dyal l-kra?,MISSING,MISSING,MISSING,MISSING,MISSING
23,دفع الكراء والوصل,L07-D23-P05,imta l-khlas jay?,MISSING,MISSING,MISSING,MISSING,MISSING
24,الأبناك والكاش,L07-D24-P01,fin kayn guichet?,MISSING,MISSING,MISSING,MISSING,MISSING
24,الأبناك والكاش,L07-D24-P02,la carte dyali ma khddmatsh,MISSING,MISSING,MISSING,MISSING,MISSING
24,الأبناك والكاش,L07-D24-P03,wash katqblo la carte?,MISSING,MISSING,MISSING,MISSING,MISSING
24,الأبناك والكاش,L07-D24-P04,wash 3ndk srf?,MISSING,MISSING,MISSING,MISSING,MISSING
24,الأبناك والكاش,L07-D24-P05,3ndi ghir cash,MISSING,MISSING,MISSING,MISSING,MISSING
25,العمل عن بعد والمقهى,L07-D25-P01,n9dr nkhdem hna b-pc?,MISSING,MISSING,MISSING,MISSING,MISSING
25,العمل عن بعد والمقهى,L07-D25-P02,wash kayna tabla haniya?,MISSING,MISSING,MISSING,MISSING,MISSING
25,العمل عن بعد والمقهى,L07-D25-P03,fin kayna prise?,MISSING,MISSING,MISSING,MISSING,MISSING
25,العمل عن بعد والمقهى,L07-D25-P04,7tajit internet qwiya l-meeting,MISSING,MISSING,MISSING,MISSING,MISSING
25,العمل عن بعد والمقهى,L07-D25-P05,n9dr nbqa hna jouj sa3at?,MISSING,MISSING,MISSING,MISSING,MISSING
26,الأوراق والإقامة الطويلة,L07-D26-P01,fin n9dr ndir photocopie?,MISSING,MISSING,MISSING,MISSING,MISSING
26,الأوراق والإقامة الطويلة,L07-D26-P02,fin n9dr nprinti had document?,MISSING,MISSING,MISSING,MISSING,MISSING
26,الأوراق والإقامة الطويلة,L07-D26-P03,wash khasكم copie dyal passport dyali?,MISSING,MISSING,MISSING,MISSING,MISSING
26,الأوراق والإقامة الطويلة,L07-D26-P04,fin kayn l-bureau?,MISSING,MISSING,MISSING,MISSING,MISSING
26,الأوراق والإقامة الطويلة,L07-D26-P05,bghit ghir l-ma3lomat,MISSING,MISSING,MISSING,MISSING,MISSING
27,تمديد الإقامة والتخطيط,L07-D27-P01,bghit nbqa shhar akhor,MISSING,MISSING,MISSING,MISSING,MISSING
27,تمديد الإقامة والتخطيط,L07-D27-P02,wash l-appartement khawi shhar jay?,MISSING,MISSING,MISSING,MISSING,MISSING
27,تمديد الإقامة والتخطيط,L07-D27-P03,n9dr nkhwi f akhir shhar?,MISSING,MISSING,MISSING,MISSING,MISSING
27,تمديد الإقامة والتخطيط,L07-D27-P04,imta ghadi tchof l-appartement?,MISSING,MISSING,MISSING,MISSING,MISSING
27,تمديد الإقامة والتخطيط,L07-D27-P05,ghadi nn9i qbel ma nmshi,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الإقامة الأطول,L07-D28-P01,n9dro nconfirmiw nhar l-khlas?,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الإقامة الأطول,L07-D28-P02,n9dr nakhod numero dyal l-mصلح?,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الإقامة الأطول,L07-D28-P03,fin n9dr nprinti wraq qrib mn hna?,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الإقامة الأطول,L07-D28-P04,ymkn nbqa kter,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الإقامة الأطول,L07-D28-P05,shukran 3la l-mosa3ada f had l-moda,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف مختلطة في الإقامة,L07-D29-P01,"l-internet d3ifa, t9dr shi wahed ychofha?",MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف مختلطة في الإقامة,L07-D29-P02,kayna tsriba dyal l-ma f l-kuzina,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف مختلطة في الإقامة,L07-D29-P03,n9dro n2ekhro ziyara l-ghdda?,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف مختلطة في الإقامة,L07-D29-P04,nkhelles daba wla mn b3d?,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف مختلطة في الإقامة,L07-D29-P05,7tajit kolshi mktob aafak,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الإقامة النهائي,L07-D30-P01,bghit nkri shhar wahed,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الإقامة النهائي,L07-D30-P02,wash l-ma w do w l-wifi dakhlin?,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الإقامة النهائي,L07-D30-P03,makina dyal s-sabon ma khddamash,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الإقامة النهائي,L07-D30-P04,3tini reçu b3d l-khlas aafak,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الإقامة النهائي,L07-D30-P05,"shukran, daba kolshi wad7",MISSING,MISSING,MISSING,MISSING,MISSING
1,ما حاسّش براسي مزيان,L08-D01-P01,ma 7assish b-rasi mzyan,MISSING,MISSING,MISSING,MISSING,MISSING
1,ما حاسّش براسي مزيان,L08-D01-P02,khassni tbib,MISSING,MISSING,MISSING,MISSING,MISSING
1,ما حاسّش براسي مزيان,L08-D01-P03,wash kayna clinique qriba?,MISSING,MISSING,MISSING,MISSING,MISSING
1,ما حاسّش براسي مزيان,L08-D01-P04,3awenni aafak,MISSING,MISSING,MISSING,MISSING,MISSING
1,ما حاسّش براسي مزيان,L08-D01-P05,hder bshwiya aafak,MISSING,MISSING,MISSING,MISSING,MISSING
2,الصيدلية والأعراض البسيطة,L08-D02-P01,fin kayna frmasiya?,MISSING,MISSING,MISSING,MISSING,MISSING
2,الصيدلية والأعراض البسيطة,L08-D02-P02,3ndi wja3 f rassi,MISSING,MISSING,MISSING,MISSING,MISSING
2,الصيدلية والأعراض البسيطة,L08-D02-P03,3ndi wja3 f kershi,MISSING,MISSING,MISSING,MISSING,MISSING
2,الصيدلية والأعراض البسيطة,L08-D02-P04,3ndi skhana,MISSING,MISSING,MISSING,MISSING,MISSING
2,الصيدلية والأعراض البسيطة,L08-D02-P05,kifash nakhod had dwa?,MISSING,MISSING,MISSING,MISSING,MISSING
3,موعد مع الطبيب,L08-D03-P01,n9dr nakhod rendez-vous m3a tbib?,MISSING,MISSING,MISSING,MISSING,MISSING
3,موعد مع الطبيب,L08-D03-P02,hadshi musta3jil,MISSING,MISSING,MISSING,MISSING,MISSING
3,موعد مع الطبيب,L08-D03-P03,l-wja3 bda lbare7,MISSING,MISSING,MISSING,MISSING,MISSING
3,موعد مع الطبيب,L08-D03-P04,khdit shi dwa,MISSING,MISSING,MISSING,MISSING,MISSING
3,موعد مع الطبيب,L08-D03-P05,wash khasni ndir analyses?,MISSING,MISSING,MISSING,MISSING,MISSING
4,وصف الألم والجسم,L08-D04-P01,7enji kaywja3ni,MISSING,MISSING,MISSING,MISSING,MISSING
4,وصف الألم والجسم,L08-D04-P02,dahri kaywja3ni,MISSING,MISSING,MISSING,MISSING,MISSING
4,وصف الألم والجسم,L08-D04-P03,rjli katwja3ni,MISSING,MISSING,MISSING,MISSING,MISSING
4,وصف الألم والجسم,L08-D04-P04,l-wja3 qwi,MISSING,MISSING,MISSING,MISSING,MISSING
4,وصف الألم والجسم,L08-D04-P05,l-wja3 n9es shwiya,MISSING,MISSING,MISSING,MISSING,MISSING
5,المعدة والأكل,L08-D05-P01,kershi mqlqa,MISSING,MISSING,MISSING,MISSING,MISSING
5,المعدة والأكل,L08-D05-P02,7ass blli ghadi nrje3,MISSING,MISSING,MISSING,MISSING,MISSING
5,المعدة والأكل,L08-D05-P03,wash 3ndk dwa l-ishal?,MISSING,MISSING,MISSING,MISSING,MISSING
5,المعدة والأكل,L08-D05-P04,wash ma nakolsh daba?,MISSING,MISSING,MISSING,MISSING,MISSING
5,المعدة والأكل,L08-D05-P05,khassni l-ma,MISSING,MISSING,MISSING,MISSING,MISSING
6,الحساسية والدواء,L08-D06-P01,3ndi 7asasiya,MISSING,MISSING,MISSING,MISSING,MISSING
6,الحساسية والدواء,L08-D06-P02,3ndi 7asasiya mn had dwa,MISSING,MISSING,MISSING,MISSING,MISSING
6,الحساسية والدواء,L08-D06-P03,wash had dwa kaydir n3as?,MISSING,MISSING,MISSING,MISSING,MISSING
6,الحساسية والدواء,L08-D06-P04,wash nakhdo m3a l-makla?,MISSING,MISSING,MISSING,MISSING,MISSING
6,الحساسية والدواء,L08-D06-P05,t9dr tkteb liya kifash nakhdo?,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة صحية أولى,L08-D07-P01,"ma 7assish b-rasi mzyan, khassni frmasiya",MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة صحية أولى,L08-D07-P02,3ndi wja3 f rassi w skhana,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة صحية أولى,L08-D07-P03,sh7al mn mra f nhar?,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة صحية أولى,L08-D07-P04,"3ndi 7asasiya, ma n9drsh nakhod hada",MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة صحية أولى,L08-D07-P05,3awenni w hder bshwiya aafak,MISSING,MISSING,MISSING,MISSING,MISSING
8,حالة طارئة,L08-D08-P01,hadi hala musta3jila,MISSING,MISSING,MISSING,MISSING,MISSING
8,حالة طارئة,L08-D08-P02,3ayet l-ambulance aafak,MISSING,MISSING,MISSING,MISSING,MISSING
8,حالة طارئة,L08-D08-P03,kayn chi wahed mdror,MISSING,MISSING,MISSING,MISSING,MISSING
8,حالة طارئة,L08-D08-P04,ma qadrsh ntneffes mzyan,MISSING,MISSING,MISSING,MISSING,MISSING
8,حالة طارئة,L08-D08-P05,fin kayn sbitar?,MISSING,MISSING,MISSING,MISSING,MISSING
9,الطاكسي إلى السبيطار,L08-D09-P01,sir l-sbitar aafak,MISSING,MISSING,MISSING,MISSING,MISSING
9,الطاكسي إلى السبيطار,L08-D09-P02,"sre3 shwiya aafak, hadshi musta3jil",MISSING,MISSING,MISSING,MISSING,MISSING
9,الطاكسي إلى السبيطار,L08-D09-P03,wash clinique qriba?,MISSING,MISSING,MISSING,MISSING,MISSING
9,الطاكسي إلى السبيطار,L08-D09-P04,khassni ngles,MISSING,MISSING,MISSING,MISSING,MISSING
9,الطاكسي إلى السبيطار,L08-D09-P05,tsennani aafak,MISSING,MISSING,MISSING,MISSING,MISSING
10,الاستقبال في المستشفى,L08-D10-P01,bghit nshof tbib,MISSING,MISSING,MISSING,MISSING,MISSING
10,الاستقبال في المستشفى,L08-D10-P02,ma 3ndish rendez-vous,MISSING,MISSING,MISSING,MISSING,MISSING
10,الاستقبال في المستشفى,L08-D10-P03,fin khasni ntsenna?,MISSING,MISSING,MISSING,MISSING,MISSING
10,الاستقبال في المستشفى,L08-D10-P04,sh7al ghadi tdkhol?,MISSING,MISSING,MISSING,MISSING,MISSING
10,الاستقبال في المستشفى,L08-D10-P05,wash kayn chi wahed kayhder anglais?,MISSING,MISSING,MISSING,MISSING,MISSING
11,التأمين والدفع,L08-D11-P01,bsh7al consultation?,MISSING,MISSING,MISSING,MISSING,MISSING
11,التأمين والدفع,L08-D11-P02,wash katqblo assurance?,MISSING,MISSING,MISSING,MISSING,MISSING
11,التأمين والدفع,L08-D11-P03,n9dr nakhod facture?,MISSING,MISSING,MISSING,MISSING,MISSING
11,التأمين والدفع,L08-D11-P04,n9dr nakhod certificat médical?,MISSING,MISSING,MISSING,MISSING,MISSING
11,التأمين والدفع,L08-D11-P05,khassni hada l-assurance,MISSING,MISSING,MISSING,MISSING,MISSING
12,جرح أو طيحة,L08-D12-P01,t7it,MISSING,MISSING,MISSING,MISSING,MISSING
12,جرح أو طيحة,L08-D12-P02,t9t3at lia yeddi,MISSING,MISSING,MISSING,MISSING,MISSING
12,جرح أو طيحة,L08-D12-P03,l-ka3b dyali kaywja3ni,MISSING,MISSING,MISSING,MISSING,MISSING
12,جرح أو طيحة,L08-D12-P04,wash 3ndk bandage?,MISSING,MISSING,MISSING,MISSING,MISSING
12,جرح أو طيحة,L08-D12-P05,wash khassni l-khyata?,MISSING,MISSING,MISSING,MISSING,MISSING
13,سرقة أو ضياع,L08-D13-P01,tsraq lia l-portmoni,MISSING,MISSING,MISSING,MISSING,MISSING
13,سرقة أو ضياع,L08-D13-P02,dya3 lia sac dyali,MISSING,MISSING,MISSING,MISSING,MISSING
13,سرقة أو ضياع,L08-D13-P03,3ayet l-bolis aafak,MISSING,MISSING,MISSING,MISSING,MISSING
13,سرقة أو ضياع,L08-D13-P04,fin kayn commissariat?,MISSING,MISSING,MISSING,MISSING,MISSING
13,سرقة أو ضياع,L08-D13-P05,n9dr nakhod procès-verbal?,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الطوارئ والأوراق,L08-D14-P01,"hadshi musta3jil, 3ayet l-ambulance",MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الطوارئ والأوراق,L08-D14-P02,sir l-clinique b-zrba aafak,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الطوارئ والأوراق,L08-D14-P03,fin khasni ntsenna tbib?,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الطوارئ والأوراق,L08-D14-P04,"tsraq lia l-portmoni, khassni l-bolis",MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الطوارئ والأوراق,L08-D14-P05,khassni facture l-assurance,MISSING,MISSING,MISSING,MISSING,MISSING
15,الباسبور والسفارة,L08-D15-P01,dya3 lia passport dyali,MISSING,MISSING,MISSING,MISSING,MISSING
15,الباسبور والسفارة,L08-D15-P02,fin kayna l-ambassade?,MISSING,MISSING,MISSING,MISSING,MISSING
15,الباسبور والسفارة,L08-D15-P03,t9dr t3awenni n3ayet l-ambassade dyali?,MISSING,MISSING,MISSING,MISSING,MISSING
15,الباسبور والسفارة,L08-D15-P04,khassni copie dyal procès-verbal,MISSING,MISSING,MISSING,MISSING,MISSING
15,الباسبور والسفارة,L08-D15-P05,fin n9dr nswr taswira dyal passport?,MISSING,MISSING,MISSING,MISSING,MISSING
16,التليفون والكارت البنكية,L08-D16-P01,dya3 lia tilifon dyali,MISSING,MISSING,MISSING,MISSING,MISSING
16,التليفون والكارت البنكية,L08-D16-P02,n9dr nst3mel tilifon dyalek aafak?,MISSING,MISSING,MISSING,MISSING,MISSING
16,التليفون والكارت البنكية,L08-D16-P03,khassni n3ayet l-bank,MISSING,MISSING,MISSING,MISSING,MISSING
16,التليفون والكارت البنكية,L08-D16-P04,la carte dyali blocat,MISSING,MISSING,MISSING,MISSING,MISSING
16,التليفون والكارت البنكية,L08-D16-P05,fin n9dr nshri tilifon rkhis?,MISSING,MISSING,MISSING,MISSING,MISSING
17,ما حاسّش بالأمان,L08-D17-P01,ma 7assish b-l-aman hna,MISSING,MISSING,MISSING,MISSING,MISSING
17,ما حاسّش بالأمان,L08-D17-P02,n9dro nmshiw l-zanqa 3amra b-nas?,MISSING,MISSING,MISSING,MISSING,MISSING
17,ما حاسّش بالأمان,L08-D17-P03,wqef aafak,MISSING,MISSING,MISSING,MISSING,MISSING
17,ما حاسّش بالأمان,L08-D17-P04,ma t9isnish,MISSING,MISSING,MISSING,MISSING,MISSING
17,ما حاسّش بالأمان,L08-D17-P05,bghit nbqa 7da l-groupe,MISSING,MISSING,MISSING,MISSING,MISSING
18,مشكل فالطريق أو الطاكسي,L08-D18-P01,hadi machi triq s7i7a,MISSING,MISSING,MISSING,MISSING,MISSING
18,مشكل فالطريق أو الطاكسي,L08-D18-P02,wqef hna aafak,MISSING,MISSING,MISSING,MISSING,MISSING
18,مشكل فالطريق أو الطاكسي,L08-D18-P03,bghit nhbet hna,MISSING,MISSING,MISSING,MISSING,MISSING
18,مشكل فالطريق أو الطاكسي,L08-D18-P04,bsh7al qbel ma nmshiw?,MISSING,MISSING,MISSING,MISSING,MISSING
18,مشكل فالطريق أو الطاكسي,L08-D18-P05,3tini sac dyali mn coffre aafak,MISSING,MISSING,MISSING,MISSING,MISSING
19,مشكل فالفندق أو الرياض,L08-D19-P01,l-bab ma kaytsddsh,MISSING,MISSING,MISSING,MISSING,MISSING
19,مشكل فالفندق أو الرياض,L08-D19-P02,ma kaynsh l-ma skhoun,MISSING,MISSING,MISSING,MISSING,MISSING
19,مشكل فالفندق أو الرياض,L08-D19-P03,had l-bit ma kaybanish amen,MISSING,MISSING,MISSING,MISSING,MISSING
19,مشكل فالفندق أو الرياض,L08-D19-P04,n9dr nبدل l-bit?,MISSING,MISSING,MISSING,MISSING,MISSING
19,مشكل فالفندق أو الرياض,L08-D19-P05,n9dr nhder m3a l-manager?,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحرارة والجفاف والطقس,L08-D20-P01,s-skhana bzaf,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحرارة والجفاف والطقس,L08-D20-P02,dakh lia rassi,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحرارة والجفاف والطقس,L08-D20-P03,fin kayn d-dell?,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحرارة والجفاف والطقس,L08-D20-P04,wash 3ndk crème solaire?,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحرارة والجفاف والطقس,L08-D20-P05,khassni nرتاح shwiya,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة السلامة العامة,L08-D21-P01,"dya3 lia passport dyali, khassni mosa3ada",MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة السلامة العامة,L08-D21-P02,n9dr nst3mel tilifon n3ayet l-bank?,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة السلامة العامة,L08-D21-P03,"ma 7assish b-l-aman, bghit nmshi",MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة السلامة العامة,L08-D21-P04,wqef hna aafak,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة السلامة العامة,L08-D21-P05,n9dr nبدل l-bit? l-bab ma kaytsddsh,MISSING,MISSING,MISSING,MISSING,MISSING
22,الصيدلية بالليل,L08-D22-P01,wash kayna frmasiya dyal n-noba?,MISSING,MISSING,MISSING,MISSING,MISSING
22,الصيدلية بالليل,L08-D22-P02,fin kayna frmasiya d n-noba?,MISSING,MISSING,MISSING,MISSING,MISSING
22,الصيدلية بالليل,L08-D22-P03,dwa dyali sala,MISSING,MISSING,MISSING,MISSING,MISSING
22,الصيدلية بالليل,L08-D22-P04,wash khasni ordonnance?,MISSING,MISSING,MISSING,MISSING,MISSING
22,الصيدلية بالليل,L08-D22-P05,wash kayn shi dwa b7alo?,MISSING,MISSING,MISSING,MISSING,MISSING
23,الأسنان والعينين,L08-D23-P01,sinni kaywja3ni,MISSING,MISSING,MISSING,MISSING,MISSING
23,الأسنان والعينين,L08-D23-P02,fin kayn dentiste?,MISSING,MISSING,MISSING,MISSING,MISSING
23,الأسنان والعينين,L08-D23-P03,3ini katwja3ni,MISSING,MISSING,MISSING,MISSING,MISSING
23,الأسنان والعينين,L08-D23-P04,wash 3ndk gouttes dyal l-3in?,MISSING,MISSING,MISSING,MISSING,MISSING
23,الأسنان والعينين,L08-D23-P05,wash khasni nshof spécialiste?,MISSING,MISSING,MISSING,MISSING,MISSING
24,القلق والتعب,L08-D24-P01,ana mقلق bzaf,MISSING,MISSING,MISSING,MISSING,MISSING
24,القلق والتعب,L08-D24-P02,khassni blasa haniya,MISSING,MISSING,MISSING,MISSING,MISSING
24,القلق والتعب,L08-D24-P03,t9dr tbqa m3aya shwiya?,MISSING,MISSING,MISSING,MISSING,MISSING
24,القلق والتعب,L08-D24-P04,khassni n3ayet l-sa7bi,MISSING,MISSING,MISSING,MISSING,MISSING
24,القلق والتعب,L08-D24-P05,daba ana mzyan,MISSING,MISSING,MISSING,MISSING,MISSING
25,حساسية الأكل والحدود الغذائية,L08-D25-P01,ma n9drsh nakol hada,MISSING,MISSING,MISSING,MISSING,MISSING
25,حساسية الأكل والحدود الغذائية,L08-D25-P02,3ndi 7asasiya mn l-kawkaw,MISSING,MISSING,MISSING,MISSING,MISSING
25,حساسية الأكل والحدود الغذائية,L08-D25-P03,wash fih l-7lib?,MISSING,MISSING,MISSING,MISSING,MISSING
25,حساسية الأكل والحدود الغذائية,L08-D25-P04,7ta shwiya katsbb lia moshkil,MISSING,MISSING,MISSING,MISSING,MISSING
25,حساسية الأكل والحدود الغذائية,L08-D25-P05,3tini shi haja basita aafak,MISSING,MISSING,MISSING,MISSING,MISSING
26,مواعيد الدواء,L08-D26-P01,imta nakhod had dwa?,MISSING,MISSING,MISSING,MISSING,MISSING
26,مواعيد الدواء,L08-D26-P02,sh7al mn 7abba nakhod?,MISSING,MISSING,MISSING,MISSING,MISSING
26,مواعيد الدواء,L08-D26-P03,sba7 wla lil?,MISSING,MISSING,MISSING,MISSING,MISSING
26,مواعيد الدواء,L08-D26-P04,nsit wa7d dose,MISSING,MISSING,MISSING,MISSING,MISSING
26,مواعيد الدواء,L08-D26-P05,n9dr nsog b3d had dwa?,MISSING,MISSING,MISSING,MISSING,MISSING
27,مساعدة شخص آخر,L08-D27-P01,wash nta/nti bikhir?,MISSING,MISSING,MISSING,MISSING,MISSING
27,مساعدة شخص آخر,L08-D27-P02,wash khassk l-ma?,MISSING,MISSING,MISSING,MISSING,MISSING
27,مساعدة شخص آخر,L08-D27-P03,wash khassk tbib?,MISSING,MISSING,MISSING,MISSING,MISSING
27,مساعدة شخص آخر,L08-D27-P04,3tiw shwiya dyal blasa aafak,MISSING,MISSING,MISSING,MISSING,MISSING
27,مساعدة شخص آخر,L08-D27-P05,ghadi n3ayet l-mosa3ada,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L08-D28-P01,fin kayna frmasiya d n-noba?,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L08-D28-P02,"sinni kaywja3ni, khassni dentiste",MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L08-D28-P03,khassni blasa haniya,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L08-D28-P04,"3ndi 7asasiya, ma n9drsh nakol hada",MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الأسبوع الرابع,L08-D28-P05,sh7al mn 7abba f nhar?,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف صحية مختلطة,L08-D29-P01,ma 7assish b-rasi mzyan w kershi katwja3ni,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف صحية مختلطة,L08-D29-P02,kteb liya kifash nakhod dwa aafak,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف صحية مختلطة,L08-D29-P03,dini l-clinique aafak,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف صحية مختلطة,L08-D29-P04,n9dr nakhod facture l-assurance?,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف صحية مختلطة,L08-D29-P05,daba 7assit rasi حسن,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار السلامة النهائي,L08-D30-P01,ana mrid w khassni frmasiya,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار السلامة النهائي,L08-D30-P02,kifash nakhod had dwa?,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار السلامة النهائي,L08-D30-P03,"l-wja3 qwi, khassni tbib",MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار السلامة النهائي,L08-D30-P04,khassni facture l-assurance,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار السلامة النهائي,L08-D30-P05,"shukran, daba 7assit b-l-aman",MISSING,MISSING,MISSING,MISSING,MISSING
1,أول لقاء مهني,L09-D01-P01,"salam, mtsherrfin",MISSING,MISSING,MISSING,MISSING,MISSING
1,أول لقاء مهني,L09-D01-P02,smiti Alex w kan-khdem f marketing,MISSING,MISSING,MISSING,MISSING,MISSING
1,أول لقاء مهني,L09-D01-P03,ana hna 3la khdma,MISSING,MISSING,MISSING,MISSING,MISSING
1,أول لقاء مهني,L09-D01-P04,shkun l-mas2oul hna?,MISSING,MISSING,MISSING,MISSING,MISSING
1,أول لقاء مهني,L09-D01-P05,n9dro nhadro b darija sahla?,MISSING,MISSING,MISSING,MISSING,MISSING
2,تحديد موعد عمل,L09-D02-P01,bghit n7edded wahed rendez-vous,MISSING,MISSING,MISSING,MISSING,MISSING
2,تحديد موعد عمل,L09-D02-P02,ashmn nhar ysel7 lik?,MISSING,MISSING,MISSING,MISSING,MISSING
2,تحديد موعد عمل,L09-D02-P03,kan-qter7 nhar tlat f sba7,MISSING,MISSING,MISSING,MISSING,MISSING
2,تحديد موعد عمل,L09-D02-P04,f sh7al b dabt?,MISSING,MISSING,MISSING,MISSING,MISSING
2,تحديد موعد عمل,L09-D02-P05,"wakha, rendez-vous m2akked",MISSING,MISSING,MISSING,MISSING,MISSING
3,الهاتف والواتساب والإيميل,L09-D03-P01,n9dr nakhod numero dyalek?,MISSING,MISSING,MISSING,MISSING,MISSING
3,الهاتف والواتساب والإيميل,L09-D03-P02,wash katst3mel WhatsApp?,MISSING,MISSING,MISSING,MISSING,MISSING
3,الهاتف والواتساب والإيميل,L09-D03-P03,ghadi nsift lik details b email,MISSING,MISSING,MISSING,MISSING,MISSING
3,الهاتف والواتساب والإيميل,L09-D03-P04,sift lia localisation aafak,MISSING,MISSING,MISSING,MISSING,MISSING
3,الهاتف والواتساب والإيميل,L09-D03-P05,2akked lia belli weslek aafak,MISSING,MISSING,MISSING,MISSING,MISSING
4,الاستقبال والمكتب,L09-D04-P01,3ndi rendez-vous m3a l-manager,MISSING,MISSING,MISSING,MISSING,MISSING
4,الاستقبال والمكتب,L09-D04-P02,fin ntsenna?,MISSING,MISSING,MISSING,MISSING,MISSING
4,الاستقبال والمكتب,L09-D04-P03,wslit shwiya bkker,MISSING,MISSING,MISSING,MISSING,MISSING
4,الاستقبال والمكتب,L09-D04-P04,fin salle dyal l-ijtima3?,MISSING,MISSING,MISSING,MISSING,MISSING
4,الاستقبال والمكتب,L09-D04-P05,n9dr nst3mel Wi-Fi l-khdma?,MISSING,MISSING,MISSING,MISSING,MISSING
5,فهم حاجة الكليون,L09-D05-P01,ashno khasskom b dabt?,MISSING,MISSING,MISSING,MISSING,MISSING
5,فهم حاجة الكليون,L09-D05-P02,ashno huwa l-moshkil l-kbir?,MISSING,MISSING,MISSING,MISSING,MISSING
5,فهم حاجة الكليون,L09-D05-P03,shkun ghadi yst3mel hadshi?,MISSING,MISSING,MISSING,MISSING,MISSING
5,فهم حاجة الكليون,L09-D05-P04,sh7al l-budget tqreeban?,MISSING,MISSING,MISSING,MISSING,MISSING
5,فهم حاجة الكليون,L09-D05-P05,imta khasskom hadshi?,MISSING,MISSING,MISSING,MISSING,MISSING
6,شرح الخدمة أو المنتج,L09-D06-P01,kan-3tiw wahed l-7ell basit,MISSING,MISSING,MISSING,MISSING,MISSING
6,شرح الخدمة أو المنتج,L09-D06-P02,hadshi kaywffer l-waqt,MISSING,MISSING,MISSING,MISSING,MISSING
6,شرح الخدمة أو المنتج,L09-D06-P03,hadshi kayn9es l-cost,MISSING,MISSING,MISSING,MISSING,MISSING
6,شرح الخدمة أو المنتج,L09-D06-P04,bghitiw demo?,MISSING,MISSING,MISSING,MISSING,MISSING
6,شرح الخدمة أو المنتج,L09-D06-P05,n9dro n-adaptiwha 3likom,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة الأسبوع الأول,L09-D07-P01,"smiti Alex, n9dr nhder m3a l-manager?",MISSING,MISSING,MISSING,MISSING,MISSING
