level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
8,20,3,الحرارة والجفاف والطقس,L08-D20-P04,You ask for sunscreen.,Do you have sunscreen?,wash 3ndk crème solaire?,واش عندك كريم سولير؟,"iyeh, f frmasiya",French product words are common in pharmacies.,wash / 3ndk / crème / solaire,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day20/l08-d20-p04-normal.mp3,assets/audio/level08/day20/l08-d20-p04-slow.mp3,assets/video/level08/day20/l08-d20-p04-scene.mp4,assets/images/video-posters/level08/day20/l08-d20-p04-poster.webp,assets/images/lesson-scenes/level08/day20/l08-d20-p04-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 20: الحرارة والجفاف والطقس. Show a foreign learner respectfully handling this situation: You ask for sunscreen.. Visual focus: the phrase 'wash 3ndk crème solaire?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'الحرارة والجفاف والطقس'. Trigger: You ask for sunscreen.. Learner says 'wash 3ndk crème solaire?'. Moroccan person replies 'iyeh, f frmasiya'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,20,3,الحرارة والجفاف والطقس,L08-D20-P05,You say you need to rest.,I need to rest a little.,khassni nرتاح shwiya,خاصني نرتاح شوية,tfdal gls,A calm self-care phrase in travel fatigue.,khassni / nرتاح / shwiya,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day20/l08-d20-p05-normal.mp3,assets/audio/level08/day20/l08-d20-p05-slow.mp3,assets/video/level08/day20/l08-d20-p05-scene.mp4,assets/images/video-posters/level08/day20/l08-d20-p05-poster.webp,assets/images/lesson-scenes/level08/day20/l08-d20-p05-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 20: الحرارة والجفاف والطقس. Show a foreign learner respectfully handling this situation: You say you need to rest.. Visual focus: the phrase 'khassni nرتاح shwiya' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'الحرارة والجفاف والطقس'. Trigger: You say you need to rest.. Learner says 'khassni nرتاح shwiya'. Moroccan person replies 'tfdal gls'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,21,3,مراجعة السلامة العامة,L08-D21-P01,You say you lost your passport and need help.,I lost my passport; I need help.,"dya3 lia passport dyali, khassni mosa3ada",ضاع ليا پاسپور ديالي، خاصني مساعدة,sir l-bolis w l-ambassade,Review document emergency.,dya3 / lia / passport / dyali / khassni / mosa3ada,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day21/l08-d21-p01-normal.mp3,assets/audio/level08/day21/l08-d21-p01-slow.mp3,assets/video/level08/day21/l08-d21-p01-scene.mp4,assets/images/video-posters/level08/day21/l08-d21-p01-poster.webp,assets/images/lesson-scenes/level08/day21/l08-d21-p01-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 21: مراجعة السلامة العامة. Show a foreign learner respectfully handling this situation: You say you lost your passport and need help.. Visual focus: the phrase 'dya3 lia passport dyali, khassni mosa3ada' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مراجعة السلامة العامة'. Trigger: You say you lost your passport and need help.. Learner says 'dya3 lia passport dyali, khassni mosa3ada'. Moroccan person replies 'sir l-bolis w l-ambassade'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,21,3,مراجعة السلامة العامة,L08-D21-P02,You ask to use a phone to call the bank.,Can I use a phone to call the bank?,n9dr nst3mel tilifon n3ayet l-bank?,نقدر نستعمل تليفون نعيّط للبنك؟,iyeh,Review phone/card recovery.,n9dr / nst3mel / tilifon / n3ayet / l-bank,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day21/l08-d21-p02-normal.mp3,assets/audio/level08/day21/l08-d21-p02-slow.mp3,assets/video/level08/day21/l08-d21-p02-scene.mp4,assets/images/video-posters/level08/day21/l08-d21-p02-poster.webp,assets/images/lesson-scenes/level08/day21/l08-d21-p02-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 21: مراجعة السلامة العامة. Show a foreign learner respectfully handling this situation: You ask to use a phone to call the bank.. Visual focus: the phrase 'n9dr nst3mel tilifon n3ayet l-bank?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مراجعة السلامة العامة'. Trigger: You ask to use a phone to call the bank.. Learner says 'n9dr nst3mel tilifon n3ayet l-bank?'. Moroccan person replies 'iyeh'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,21,3,مراجعة السلامة العامة,L08-D21-P03,You say you do not feel safe and want to leave.,I do not feel safe; I want to leave.,"ma 7assish b-l-aman, bghit nmshi",ما حاسّيش بالأمان، بغيت نمشي,"wakha, nmshiw",Review boundary and exit.,ma / 7assish / b-l-aman / bghit / nmshi,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day21/l08-d21-p03-normal.mp3,assets/audio/level08/day21/l08-d21-p03-slow.mp3,assets/video/level08/day21/l08-d21-p03-scene.mp4,assets/images/video-posters/level08/day21/l08-d21-p03-poster.webp,assets/images/lesson-scenes/level08/day21/l08-d21-p03-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 21: مراجعة السلامة العامة. Show a foreign learner respectfully handling this situation: You say you do not feel safe and want to leave.. Visual focus: the phrase 'ma 7assish b-l-aman, bghit nmshi' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مراجعة السلامة العامة'. Trigger: You say you do not feel safe and want to leave.. Learner says 'ma 7assish b-l-aman, bghit nmshi'. Moroccan person replies 'wakha, nmshiw'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,21,3,مراجعة السلامة العامة,L08-D21-P04,You tell the taxi to stop here.,"Stop here, please.",wqef hna aafak,وقف هنا عافاك,wakha,Review transport safety.,wqef / hna / aafak,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day21/l08-d21-p04-normal.mp3,assets/audio/level08/day21/l08-d21-p04-slow.mp3,assets/video/level08/day21/l08-d21-p04-scene.mp4,assets/images/video-posters/level08/day21/l08-d21-p04-poster.webp,assets/images/lesson-scenes/level08/day21/l08-d21-p04-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 21: مراجعة السلامة العامة. Show a foreign learner respectfully handling this situation: You tell the taxi to stop here.. Visual focus: the phrase 'wqef hna aafak' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مراجعة السلامة العامة'. Trigger: You tell the taxi to stop here.. Learner says 'wqef hna aafak'. Moroccan person replies 'wakha'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,21,3,مراجعة السلامة العامة,L08-D21-P05,You ask to change rooms because the door does not lock.,Can I change rooms? The door does not lock.,n9dr nبدل l-bit? l-bab ma kaytsddsh,نقدر نبدل البيت؟ الباب ما كيتسدّش,"iyeh, daba",Review accommodation safety.,n9dr / nبدل / l-bit / l-bab / ma / kaytsddsh,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day21/l08-d21-p05-normal.mp3,assets/audio/level08/day21/l08-d21-p05-slow.mp3,assets/video/level08/day21/l08-d21-p05-scene.mp4,assets/images/video-posters/level08/day21/l08-d21-p05-poster.webp,assets/images/lesson-scenes/level08/day21/l08-d21-p05-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 21: مراجعة السلامة العامة. Show a foreign learner respectfully handling this situation: You ask to change rooms because the door does not lock.. Visual focus: the phrase 'n9dr nبدل l-bit? l-bab ma kaytsddsh' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مراجعة السلامة العامة'. Trigger: You ask to change rooms because the door does not lock.. Learner says 'n9dr nبدل l-bit? l-bab ma kaytsddsh'. Moroccan person replies 'iyeh, daba'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,22,4,الصيدلية بالليل,L08-D22-P01,You ask if there is a night pharmacy.,Is there a night pharmacy?,wash kayna frmasiya dyal n-noba?,واش كاينة فرماسية ديال النوبة؟,"iyeh, f had l-7oma",Pharmacies on duty rotate; locals often know the nearest one.,wash / kayna / frmasiya / dyal / n-noba,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day22/l08-d22-p01-normal.mp3,assets/audio/level08/day22/l08-d22-p01-slow.mp3,assets/video/level08/day22/l08-d22-p01-scene.mp4,assets/images/video-posters/level08/day22/l08-d22-p01-poster.webp,assets/images/lesson-scenes/level08/day22/l08-d22-p01-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 22: الصيدلية بالليل. Show a foreign learner respectfully handling this situation: You ask if there is a night pharmacy.. Visual focus: the phrase 'wash kayna frmasiya dyal n-noba?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'الصيدلية بالليل'. Trigger: You ask if there is a night pharmacy.. Learner says 'wash kayna frmasiya dyal n-noba?'. Moroccan person replies 'iyeh, f had l-7oma'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,22,4,الصيدلية بالليل,L08-D22-P02,You ask where the on-duty pharmacy is.,Where is the on-duty pharmacy?,fin kayna frmasiya d n-noba?,فين كاينة فرماسية ديال النوبة؟,tma b taxi,Use this when regular pharmacies are closed.,fin / kayna / frmasiya / d / n-noba,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day22/l08-d22-p02-normal.mp3,assets/audio/level08/day22/l08-d22-p02-slow.mp3,assets/video/level08/day22/l08-d22-p02-scene.mp4,assets/images/video-posters/level08/day22/l08-d22-p02-poster.webp,assets/images/lesson-scenes/level08/day22/l08-d22-p02-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 22: الصيدلية بالليل. Show a foreign learner respectfully handling this situation: You ask where the on-duty pharmacy is.. Visual focus: the phrase 'fin kayna frmasiya d n-noba?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'الصيدلية بالليل'. Trigger: You ask where the on-duty pharmacy is.. Learner says 'fin kayna frmasiya d n-noba?'. Moroccan person replies 'tma b taxi'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,22,4,الصيدلية بالليل,L08-D22-P03,You say the medicine is finished.,My medicine is finished.,dwa dyali sala,الدوا ديالي سالى,shno smito?,Bring the package or prescription if you have it.,dwa / dyali / sala,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day22/l08-d22-p03-normal.mp3,assets/audio/level08/day22/l08-d22-p03-slow.mp3,assets/video/level08/day22/l08-d22-p03-scene.mp4,assets/images/video-posters/level08/day22/l08-d22-p03-poster.webp,assets/images/lesson-scenes/level08/day22/l08-d22-p03-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 22: الصيدلية بالليل. Show a foreign learner respectfully handling this situation: You say the medicine is finished.. Visual focus: the phrase 'dwa dyali sala' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'الصيدلية بالليل'. Trigger: You say the medicine is finished.. Learner says 'dwa dyali sala'. Moroccan person replies 'shno smito?'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
