level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
7,12,2,الغسيل والتنظيف,L07-D12-P04,You ask where to dry clothes.,Where can I dry clothes?,fin n9dr nnshref l-7wayj?,فين نقدر ننشف الحوايج؟,f stah / balcon,Rooftops and balconies are common drying spaces; ask building rules.,fin / n9dr / nnshref / l-7wayj,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day12/l07-d12-p04-normal.mp3,assets/audio/level07/day12/l07-d12-p04-slow.mp3,assets/video/level07/day12/l07-d12-p04-scene.mp4,assets/images/video-posters/level07/day12/l07-d12-p04-poster.webp,assets/images/lesson-scenes/level07/day12/l07-d12-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 12: الغسيل والتنظيف. Show a foreign learner respectfully handling this situation: You ask where to dry clothes.. Visual focus: the phrase 'fin n9dr nnshref l-7wayj?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الغسيل والتنظيف'. Trigger: You ask where to dry clothes.. Learner says 'fin n9dr nnshref l-7wayj?'. Moroccan person replies 'f stah / balcon'. End with a clear action showing the practical situation resolved respectfully.
7,12,2,الغسيل والتنظيف,L07-D12-P05,You say you need clean bedsheets.,I need clean bedsheets.,7tajit lizar n9i,حتاجيت ليزار نقي,"wakha, daba njib lik",Useful in furnished stays or guest houses.,7tajit / lizar / n9i,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day12/l07-d12-p05-normal.mp3,assets/audio/level07/day12/l07-d12-p05-slow.mp3,assets/video/level07/day12/l07-d12-p05-scene.mp4,assets/images/video-posters/level07/day12/l07-d12-p05-poster.webp,assets/images/lesson-scenes/level07/day12/l07-d12-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 12: الغسيل والتنظيف. Show a foreign learner respectfully handling this situation: You say you need clean bedsheets.. Visual focus: the phrase '7tajit lizar n9i' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الغسيل والتنظيف'. Trigger: You say you need clean bedsheets.. Learner says '7tajit lizar n9i'. Moroccan person replies 'wakha, daba njib lik'. End with a clear action showing the practical situation resolved respectfully."
7,13,2,النفايات وقواعد العمارة,L07-D13-P01,You ask when to take out trash.,When should I take out the trash?,imta nkhrej z-zbel?,إمتى نخرج الزبل؟,b-lil / sba7,Buildings and neighborhoods have habits; ask early.,imta / nkhrej / z-zbel,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day13/l07-d13-p01-normal.mp3,assets/audio/level07/day13/l07-d13-p01-slow.mp3,assets/video/level07/day13/l07-d13-p01-scene.mp4,assets/images/video-posters/level07/day13/l07-d13-p01-poster.webp,assets/images/lesson-scenes/level07/day13/l07-d13-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 13: النفايات وقواعد العمارة. Show a foreign learner respectfully handling this situation: You ask when to take out trash.. Visual focus: the phrase 'imta nkhrej z-zbel?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'النفايات وقواعد العمارة'. Trigger: You ask when to take out trash.. Learner says 'imta nkhrej z-zbel?'. Moroccan person replies 'b-lil / sba7'. End with a clear action showing the practical situation resolved respectfully.
7,13,2,النفايات وقواعد العمارة,L07-D13-P02,You ask where the bins are.,Where are the trash bins?,fin kaynin l-poubelles?,فين كاينين البوبيلات؟,t7t 7da l-bab,Poubelle is commonly understood in Moroccan urban contexts.,fin / kaynin / l-poubelles,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day13/l07-d13-p02-normal.mp3,assets/audio/level07/day13/l07-d13-p02-slow.mp3,assets/video/level07/day13/l07-d13-p02-scene.mp4,assets/images/video-posters/level07/day13/l07-d13-p02-poster.webp,assets/images/lesson-scenes/level07/day13/l07-d13-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 13: النفايات وقواعد العمارة. Show a foreign learner respectfully handling this situation: You ask where the bins are.. Visual focus: the phrase 'fin kaynin l-poubelles?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'النفايات وقواعد العمارة'. Trigger: You ask where the bins are.. Learner says 'fin kaynin l-poubelles?'. Moroccan person replies 't7t 7da l-bab'. End with a clear action showing the practical situation resolved respectfully.
7,13,2,النفايات وقواعد العمارة,L07-D13-P03,You ask if guests are allowed.,Can I receive guests?,wash n9dr njib dyaf?,واش نقدر نجيب ضياف؟,"iyeh, ghir bla sda3",Guest rules differ by building and host.,wash / n9dr / njib / dyaf,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day13/l07-d13-p03-normal.mp3,assets/audio/level07/day13/l07-d13-p03-slow.mp3,assets/video/level07/day13/l07-d13-p03-scene.mp4,assets/images/video-posters/level07/day13/l07-d13-p03-poster.webp,assets/images/lesson-scenes/level07/day13/l07-d13-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 13: النفايات وقواعد العمارة. Show a foreign learner respectfully handling this situation: You ask if guests are allowed.. Visual focus: the phrase 'wash n9dr njib dyaf?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'النفايات وقواعد العمارة'. Trigger: You ask if guests are allowed.. Learner says 'wash n9dr njib dyaf?'. Moroccan person replies 'iyeh, ghir bla sda3'. End with a clear action showing the practical situation resolved respectfully."
7,13,2,النفايات وقواعد العمارة,L07-D13-P04,You say you will not make noise.,I will not make noise.,ma ghadi ndirsh sda3,ما غادي نديرش صداع,"mzyan, shukran",Noise sensitivity matters in apartment buildings.,ma / ghadi / ndirsh / sda3,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day13/l07-d13-p04-normal.mp3,assets/audio/level07/day13/l07-d13-p04-slow.mp3,assets/video/level07/day13/l07-d13-p04-scene.mp4,assets/images/video-posters/level07/day13/l07-d13-p04-poster.webp,assets/images/lesson-scenes/level07/day13/l07-d13-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 13: النفايات وقواعد العمارة. Show a foreign learner respectfully handling this situation: You say you will not make noise.. Visual focus: the phrase 'ma ghadi ndirsh sda3' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'النفايات وقواعد العمارة'. Trigger: You say you will not make noise.. Learner says 'ma ghadi ndirsh sda3'. Moroccan person replies 'mzyan, shukran'. End with a clear action showing the practical situation resolved respectfully."
7,13,2,النفايات وقواعد العمارة,L07-D13-P05,You ask who to call if there is a problem.,Who should I call if there is a problem?,shkun n3ayet lih ila kan moshkil?,شكون نعيط ليه إلا كان مشكل؟,3ayet lia ana,Know the contact person before a problem happens.,shkun / n3ayet / lih / ila / kan / moshkil,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day13/l07-d13-p05-normal.mp3,assets/audio/level07/day13/l07-d13-p05-slow.mp3,assets/video/level07/day13/l07-d13-p05-scene.mp4,assets/images/video-posters/level07/day13/l07-d13-p05-poster.webp,assets/images/lesson-scenes/level07/day13/l07-d13-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 13: النفايات وقواعد العمارة. Show a foreign learner respectfully handling this situation: You ask who to call if there is a problem.. Visual focus: the phrase 'shkun n3ayet lih ila kan moshkil?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'النفايات وقواعد العمارة'. Trigger: You ask who to call if there is a problem.. Learner says 'shkun n3ayet lih ila kan moshkil?'. Moroccan person replies '3ayet lia ana'. End with a clear action showing the practical situation resolved respectfully.
7,14,2,مراجعة خدمات البيت,L07-D14-P01,You say the Wi‑Fi is weak again.,The Wi‑Fi is weak again.,l-wifi rja3 d3if,الويفي رجع ضعيف,ghadi nrestartiw routeur,Review practical troubleshooting language.,l-wifi / rja3 / d3if,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day14/l07-d14-p01-normal.mp3,assets/audio/level07/day14/l07-d14-p01-slow.mp3,assets/video/level07/day14/l07-d14-p01-scene.mp4,assets/images/video-posters/level07/day14/l07-d14-p01-poster.webp,assets/images/lesson-scenes/level07/day14/l07-d14-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 14: مراجعة خدمات البيت. Show a foreign learner respectfully handling this situation: You say the Wi‑Fi is weak again.. Visual focus: the phrase 'l-wifi rja3 d3if' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة خدمات البيت'. Trigger: You say the Wi‑Fi is weak again.. Learner says 'l-wifi rja3 d3if'. Moroccan person replies 'ghadi nrestartiw routeur'. End with a clear action showing the practical situation resolved respectfully.
7,14,2,مراجعة خدمات البيت,L07-D14-P02,You ask if the bill is paid.,Is the bill paid?,wash l-facture mkhlssa?,واش الفاتورة مخلصة؟,"iyeh, mkhlssa",Useful before worrying about power/water cuts.,wash / l-facture / mkhlssa,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day14/l07-d14-p02-normal.mp3,assets/audio/level07/day14/l07-d14-p02-slow.mp3,assets/video/level07/day14/l07-d14-p02-scene.mp4,assets/images/video-posters/level07/day14/l07-d14-p02-poster.webp,assets/images/lesson-scenes/level07/day14/l07-d14-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 14: مراجعة خدمات البيت. Show a foreign learner respectfully handling this situation: You ask if the bill is paid.. Visual focus: the phrase 'wash l-facture mkhlssa?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة خدمات البيت'. Trigger: You ask if the bill is paid.. Learner says 'wash l-facture mkhlssa?'. Moroccan person replies 'iyeh, mkhlssa'. End with a clear action showing the practical situation resolved respectfully."
7,14,2,مراجعة خدمات البيت,L07-D14-P03,You say the washing machine is not working.,The washing machine is not working.,makina dyal s-sabon ma khddamash,ماكينة ديال الصابون ما خداماش,ghadi nji nshofha,Review appliance-problem language.,makina / dyal / s-sabon / ma / khddamash,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day14/l07-d14-p03-normal.mp3,assets/audio/level07/day14/l07-d14-p03-slow.mp3,assets/video/level07/day14/l07-d14-p03-scene.mp4,assets/images/video-posters/level07/day14/l07-d14-p03-poster.webp,assets/images/lesson-scenes/level07/day14/l07-d14-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 14: مراجعة خدمات البيت. Show a foreign learner respectfully handling this situation: You say the washing machine is not working.. Visual focus: the phrase 'makina dyal s-sabon ma khddamash' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة خدمات البيت'. Trigger: You say the washing machine is not working.. Learner says 'makina dyal s-sabon ma khddamash'. Moroccan person replies 'ghadi nji nshofha'. End with a clear action showing the practical situation resolved respectfully.
7,14,2,مراجعة خدمات البيت,L07-D14-P04,You ask for the building rules again.,Can you explain the building rules again?,t9dr tshre7 lia qawanin l-immeuble?,تقدر تشرح ليا قوانين الإيموبل؟,"iyeh, ma kayn moshkil",A polite repeat request avoids misunderstanding.,t9dr / tshre7 / lia / qawanin / l-immeuble,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day14/l07-d14-p04-normal.mp3,assets/audio/level07/day14/l07-d14-p04-slow.mp3,assets/video/level07/day14/l07-d14-p04-scene.mp4,assets/images/video-posters/level07/day14/l07-d14-p04-poster.webp,assets/images/lesson-scenes/level07/day14/l07-d14-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 14: مراجعة خدمات البيت. Show a foreign learner respectfully handling this situation: You ask for the building rules again.. Visual focus: the phrase 't9dr tshre7 lia qawanin l-immeuble?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة خدمات البيت'. Trigger: You ask for the building rules again.. Learner says 't9dr tshre7 lia qawanin l-immeuble?'. Moroccan person replies 'iyeh, ma kayn moshkil'. End with a clear action showing the practical situation resolved respectfully."
