level,day,week,lessonTitleArabic,lessonTitleEnglish,phraseId,friendlyLatin,arabic,english,scenario,possibleMoroccanReply,cultureNote,pronunciationParts,imagePromptSeed,videoActionSeed,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,status
4,13,2,قارن قبل الشراء,Compare Before Buying,L04-D13-P04,ghadi nchouf w nrje3,غادي نشوف ونرجع,I will check and come back.,Say I will check and come back.,mrehba bik,A polite exit phrase.,ghadi / nchouf / w / nrje3,"Realistic Moroccan souk/shopping scene, Level 4 Day 13: قارن قبل الشراء. Show a foreign learner politely handling this situation: Say I will check and come back.. Visual focus: the phrase 'ghadi nchouf w nrje3' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'قارن قبل الشراء'. Trigger: Say I will check and come back.. Learner says 'ghadi nchouf w nrje3'. Moroccan seller replies 'mrehba bik'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day13/l04-d13-p04-normal.mp3,assets/audio/level04/day13/l04-d13-p04-slow.mp3,assets/video/level04/day13/l04-d13-p04-scene.mp4,assets/images/video-posters/level04/day13/l04-d13-p04-poster.webp,assets/images/lesson-scenes/level04/day13/l04-d13-p04-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,13,2,قارن قبل الشراء,Compare Before Buying,L04-D13-P05,shno smit l-mahal?,شنو سميت المحل؟,What is the name of the shop?,Ask for the shop name.,smito...,Useful when you want to return later.,shno / smit / l-mahal?,"Realistic Moroccan souk/shopping scene, Level 4 Day 13: قارن قبل الشراء. Show a foreign learner politely handling this situation: Ask for the shop name.. Visual focus: the phrase 'shno smit l-mahal?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'قارن قبل الشراء'. Trigger: Ask for the shop name.. Learner says 'shno smit l-mahal?'. Moroccan seller replies 'smito...'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day13/l04-d13-p05-normal.mp3,assets/audio/level04/day13/l04-d13-p05-slow.mp3,assets/video/level04/day13/l04-d13-p05-scene.mp4,assets/images/video-posters/level04/day13/l04-d13-p05-poster.webp,assets/images/lesson-scenes/level04/day13/l04-d13-p05-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,14,2,مراجعة الأسبوع 2: شراء السوق,Week 2 Review: Market Buying,L04-D14-P01,bghit kilo dyal btata,بغيت كيلو ديال بطاطا,I want one kilo of potatoes.,Review kilo buying.,wakha,Daily market survival phrase.,bghit / kilo / dyal / btata,"Realistic Moroccan souk/shopping scene, Level 4 Day 14: مراجعة الأسبوع 2: شراء السوق. Show a foreign learner politely handling this situation: Review kilo buying.. Visual focus: the phrase 'bghit kilo dyal btata' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 2: شراء السوق'. Trigger: Review kilo buying.. Learner says 'bghit kilo dyal btata'. Moroccan seller replies 'wakha'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day14/l04-d14-p01-normal.mp3,assets/audio/level04/day14/l04-d14-p01-slow.mp3,assets/video/level04/day14/l04-d14-p01-scene.mp4,assets/images/video-posters/level04/day14/l04-d14-p01-poster.webp,assets/images/lesson-scenes/level04/day14/l04-d14-p01-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,14,2,مراجعة الأسبوع 2: شراء السوق,Week 2 Review: Market Buying,L04-D14-P02,wach triya?,واش طرية؟,Is it fresh?,Review fresh check.,triya,Food quality phrase.,wach / triya?,"Realistic Moroccan souk/shopping scene, Level 4 Day 14: مراجعة الأسبوع 2: شراء السوق. Show a foreign learner politely handling this situation: Review fresh check.. Visual focus: the phrase 'wach triya?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 2: شراء السوق'. Trigger: Review fresh check.. Learner says 'wach triya?'. Moroccan seller replies 'triya'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day14/l04-d14-p02-normal.mp3,assets/audio/level04/day14/l04-d14-p02-slow.mp3,assets/video/level04/day14/l04-d14-p02-scene.mp4,assets/images/video-posters/level04/day14/l04-d14-p02-poster.webp,assets/images/lesson-scenes/level04/day14/l04-d14-p02-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,14,2,مراجعة الأسبوع 2: شراء السوق,Week 2 Review: Market Buying,L04-D14-P03,nqdr nshmha?,نقدر نشمها؟,Can I smell it?,Review spice smell.,iyeh,Important in spice shops.,nqdr / nshmha?,"Realistic Moroccan souk/shopping scene, Level 4 Day 14: مراجعة الأسبوع 2: شراء السوق. Show a foreign learner politely handling this situation: Review spice smell.. Visual focus: the phrase 'nqdr nshmha?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 2: شراء السوق'. Trigger: Review spice smell.. Learner says 'nqdr nshmha?'. Moroccan seller replies 'iyeh'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day14/l04-d14-p03-normal.mp3,assets/audio/level04/day14/l04-d14-p03-slow.mp3,assets/video/level04/day14/l04-d14-p03-scene.mp4,assets/images/video-posters/level04/day14/l04-d14-p03-poster.webp,assets/images/lesson-scenes/level04/day14/l04-d14-p03-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,14,2,مراجعة الأسبوع 2: شراء السوق,Week 2 Review: Market Buying,L04-D14-P04,hadi hadiya,هادي هدية,This is a gift.,Review gift.,nغلفها lik,Gift context can change how seller helps.,hadi / hadiya,"Realistic Moroccan souk/shopping scene, Level 4 Day 14: مراجعة الأسبوع 2: شراء السوق. Show a foreign learner politely handling this situation: Review gift.. Visual focus: the phrase 'hadi hadiya' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 2: شراء السوق'. Trigger: Review gift.. Learner says 'hadi hadiya'. Moroccan seller replies 'nغلفها lik'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day14/l04-d14-p04-normal.mp3,assets/audio/level04/day14/l04-d14-p04-slow.mp3,assets/video/level04/day14/l04-d14-p04-scene.mp4,assets/images/video-posters/level04/day14/l04-d14-p04-poster.webp,assets/images/lesson-scenes/level04/day14/l04-d14-p04-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,14,2,مراجعة الأسبوع 2: شراء السوق,Week 2 Review: Market Buying,L04-D14-P05,ghadi nchouf w nrje3,غادي نشوف ونرجع,I will check and come back.,Review compare.,mrehba,Exit with respect.,ghadi / nchouf / w / nrje3,"Realistic Moroccan souk/shopping scene, Level 4 Day 14: مراجعة الأسبوع 2: شراء السوق. Show a foreign learner politely handling this situation: Review compare.. Visual focus: the phrase 'ghadi nchouf w nrje3' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 2: شراء السوق'. Trigger: Review compare.. Learner says 'ghadi nchouf w nrje3'. Moroccan seller replies 'mrehba'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day14/l04-d14-p05-normal.mp3,assets/audio/level04/day14/l04-d14-p05-slow.mp3,assets/video/level04/day14/l04-d14-p05-scene.mp4,assets/images/video-posters/level04/day14/l04-d14-p05-poster.webp,assets/images/lesson-scenes/level04/day14/l04-d14-p05-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,15,3,الجلد والبلاغي,Leather and Babouches,L04-D15-P01,wach hada jeld s7i7?,واش هادا جلد صحيح؟,Is this real leather?,Ask if it is real leather.,"iyeh, jeld s7i7",Leather claims matter; ask calmly.,wach / hada / jeld / s7i7?,"Realistic Moroccan souk/shopping scene, Level 4 Day 15: الجلد والبلاغي. Show a foreign learner politely handling this situation: Ask if it is real leather.. Visual focus: the phrase 'wach hada jeld s7i7?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.","Short interactive video: learner is in a Moroccan souk/shop during 'الجلد والبلاغي'. Trigger: Ask if it is real leather.. Learner says 'wach hada jeld s7i7?'. Moroccan seller replies 'iyeh, jeld s7i7'. End with a clear action showing the shopping interaction resolved.",assets/audio/level04/day15/l04-d15-p01-normal.mp3,assets/audio/level04/day15/l04-d15-p01-slow.mp3,assets/video/level04/day15/l04-d15-p01-scene.mp4,assets/images/video-posters/level04/day15/l04-d15-p01-poster.webp,assets/images/lesson-scenes/level04/day15/l04-d15-p01-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,15,3,الجلد والبلاغي,Leather and Babouches,L04-D15-P02,wach jeld mzyan?,واش الجلد مزيان؟,Is the leather quality good?,Ask for leather smell/quality.,mzyan,Useful before paying premium price.,wach / jeld / mzyan?,"Realistic Moroccan souk/shopping scene, Level 4 Day 15: الجلد والبلاغي. Show a foreign learner politely handling this situation: Ask for leather smell/quality.. Visual focus: the phrase 'wach jeld mzyan?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الجلد والبلاغي'. Trigger: Ask for leather smell/quality.. Learner says 'wach jeld mzyan?'. Moroccan seller replies 'mzyan'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day15/l04-d15-p02-normal.mp3,assets/audio/level04/day15/l04-d15-p02-slow.mp3,assets/video/level04/day15/l04-d15-p02-scene.mp4,assets/images/video-posters/level04/day15/l04-d15-p02-poster.webp,assets/images/lesson-scenes/level04/day15/l04-d15-p02-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,15,3,الجلد والبلاغي,Leather and Babouches,L04-D15-P03,wach 3ndk pointura 42?,واش عندك بوانتورة 42؟,Do you have size 42?,Ask for your shoe size.,kayn,French/Spanish loanwords for sizes are common.,wach / 3ndk / pointura / 42?,"Realistic Moroccan souk/shopping scene, Level 4 Day 15: الجلد والبلاغي. Show a foreign learner politely handling this situation: Ask for your shoe size.. Visual focus: the phrase 'wach 3ndk pointura 42?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الجلد والبلاغي'. Trigger: Ask for your shoe size.. Learner says 'wach 3ndk pointura 42?'. Moroccan seller replies 'kayn'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day15/l04-d15-p03-normal.mp3,assets/audio/level04/day15/l04-d15-p03-slow.mp3,assets/video/level04/day15/l04-d15-p03-scene.mp4,assets/images/video-posters/level04/day15/l04-d15-p03-poster.webp,assets/images/lesson-scenes/level04/day15/l04-d15-p03-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,15,3,الجلد والبلاغي,Leather and Babouches,L04-D15-P04,wach mriha?,واش مريحة؟,Is it comfortable?,Ask if it is comfortable.,mriha,Important for babouches and shoes.,wach / mriha?,"Realistic Moroccan souk/shopping scene, Level 4 Day 15: الجلد والبلاغي. Show a foreign learner politely handling this situation: Ask if it is comfortable.. Visual focus: the phrase 'wach mriha?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الجلد والبلاغي'. Trigger: Ask if it is comfortable.. Learner says 'wach mriha?'. Moroccan seller replies 'mriha'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day15/l04-d15-p04-normal.mp3,assets/audio/level04/day15/l04-d15-p04-slow.mp3,assets/video/level04/day15/l04-d15-p04-scene.mp4,assets/images/video-posters/level04/day15/l04-d15-p04-poster.webp,assets/images/lesson-scenes/level04/day15/l04-d15-p04-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,15,3,الجلد والبلاغي,Leather and Babouches,L04-D15-P05,bghit sak fih fermeture,بغيت ساك فيه فيرميتور,I want a bag with zipper.,Ask for a bag with zipper.,kayn,French loanwords are common in leather shops.,bghit / sak / fih / fermeture,"Realistic Moroccan souk/shopping scene, Level 4 Day 15: الجلد والبلاغي. Show a foreign learner politely handling this situation: Ask for a bag with zipper.. Visual focus: the phrase 'bghit sak fih fermeture' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'الجلد والبلاغي'. Trigger: Ask for a bag with zipper.. Learner says 'bghit sak fih fermeture'. Moroccan seller replies 'kayn'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day15/l04-d15-p05-normal.mp3,assets/audio/level04/day15/l04-d15-p05-slow.mp3,assets/video/level04/day15/l04-d15-p05-scene.mp4,assets/images/video-posters/level04/day15/l04-d15-p05-poster.webp,assets/images/lesson-scenes/level04/day15/l04-d15-p05-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
